,Unique ID,feature_name,Honorees,City,County,State,Side,Symbol Type,Symbol Category,Sponsors,Year Dedicated,Year Removed,Tracking Status,Latitude,Longitude
1113,2036,Jefferson Davis Elementary School,Jefferson Davis,Greenwood,Leflore,MS,South,School,Schools,Uknown,1907.0,,Live,33.517070,-90.185941
1114,626,Robert E. Lee Drive,Robert E. Lee,Greenwood,Leflore,MS,South,Highway / Roadway,Roads,Uknown,,,Live,33.545601,-90.184534
1115,678,Confederate Monument,No specific honoree,Grenada,Grenada,MS,South,Monument,Monument,Grenada County,1910.0,,Live,33.784817,-89.802333
1116,700,Confederate Monument,No specific honoree,Gulfport,Harrison,MS,South,Monument,Courthouse Grounds,"United Daughters of the Confederacy; Board of Supervisors of Harrison County, Mississippi",1911.0,,Live,30.373050,-89.090467
1117,1893,Mississippi Gulf Coast Community College Jefferson Davis Campus,Jefferson Davis,Gulfport,Harrison,MS,South,College,Schools,Uknown,1965.0,,Live,30.408183,-89.003655
1118,648,Bedford Forrest Road,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,Highway / Roadway,Roads,Uknown,,,Live,31.169563,-89.293221
1119,601,Forrest County,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,County/Municipality,County/Municipality,Uknown,1908.0,,Live,31.327125,-89.291282
1120,679,Forrest County Confederate Memorial,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,Monument,Monument,United Daughters of the Confederacy,1910.0,,Live,31.327563,-89.291463
1121,726,North Forrest Elementary School,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,School,Schools,Uknown,,,Live,31.413103,-89.328098
1122,3016,North Forrest High School,Nathan Bedford Forrest,Hattiesburg,Forrest,MS,South,School,Schools,Uknown,,,Live,31.412846,-89.330182
1123,631,Joseph E. Johnston Road,Joseph Eggleston Johnston,Moss Point,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.348880,-88.485189
1124,644,Kirby Smith Road,Edmund Kirby Smith,Moss Point,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.353388,-88.486377
1125,645,Magruder Road,John B. Magruder,Moss Point,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.352766,-88.486587
1126,635,Pemberton Road,John C. Pemberton,Moss Point,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.349628,-88.486139
1127,646,Pickett Road,George Pickett,Moss Point,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.348198,-88.486202
1128,629,Robert E. Lee Road,Robert E. Lee,Moss Point,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.343652,-88.487347
1129,630,S Van Dorn,Earl Van Dorn,Moss Point,Jackson,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.346587,-88.482411
1130,685,Confederate Monument,No specific honoree,Natchez,Adams,MS,South,Monument,Monument,"Confederate Memorial Association of Natchez County, Mississippi; Confederate Memorial Association of Adams County, Mississippi",1890.0,,Live,31.558294,-91.401060
1131,627,Robert E. Lee Drive,Robert E. Lee,New Albany,Union,MS,South,Highway / Roadway,Roads,Uknown,,,Live,34.500076,-89.038389
1132,686,Our Confederate Dead Confederate Memorial,No specific honoree,Okolona,Chickasaw,MS,South,Monument,Monument,United Daughters of the Confederacy,1905.0,,Live,34.004194,-88.746679
1133,2160,Confederate Monument,No specific honoree,Fort Craig,Socorro,NM,Not Applicable,Monument,Monument,United Daughters of the Confederacy,1936.0,,Live,33.724983,-107.002483
1134,872,Jeff Davis Peak,Jefferson Davis,Snake Range Mountains,White Pine,NV,North,Other,Parks/Trails,"Lieutenant Colonel Edward Steptoe, U.S. Army Corps of Topographical Engineers",1855.0,,Live,38.988616,-114.297865
1135,874,General Lee Avenue,Robert E. Lee,Brooklyn,Kings,NY,North,Highway / Roadway,Roads,Uknown,,,Live,40.608191,-74.027476
1136,875,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Brooklyn,Kings,NY,North,Highway / Roadway,Roads,Uknown,,,Live,40.606752,-74.030813
1137,1998,Robert E. Lee Barracks at West Point,Robert E. Lee,West Point,Orange,NY,North,Building,Buildings,U.S. Army,1962.0,,Live,41.389342,-73.956536
1138,663,Jeff Davis Road,Jefferson Davis,Leakesville,Greene,MS,South,Highway / Roadway,Roads,Uknown,,,Live,31.156058,-88.615774
1139,705,Confederate Monument,No specific honoree,Lexington,Holmes,MS,South,Monument,Courthouse Grounds,United Daughters of the Confederacy; United Confederate Veterans,1908.0,,Live,33.112930,-90.053045
1140,625,Robert E. Lee Street,Robert E. Lee,Lexington,Holmes,MS,South,Highway / Roadway,Roads,Uknown,,,Live,33.115087,-90.040056
1141,683,Confederate Monument,No specific honoree,Liberty,Amite,MS,South,Monument,Monument,Historical Association; Amite County Monument,1871.0,,Live,31.158678,-90.809088
1142,664,Jeff Davis Avenue,Jefferson Davis,Long Beach,Harrison,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.348290,-89.149984
1143,684,Confederate Monument,No specific honoree,Louisville,Winston,MS,South,Monument,Monument,J.P. Cagle; citizens of Winston County,1921.0,,Live,33.123516,-89.053260
1144,624,Robert E. Lee Road,Robert E. Lee,Lucedale,George,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.694967,-88.524189
1145,706,Confederate Memorial Monument,No specific honoree,Macon,Noxubee,MS,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1901.0,,Live,33.106083,-88.560867
1146,707,Confederate Monument,No specific honoree,Meridian,Lauderdale,MS,South,Monument,Courthouse Grounds,Lauderdale County,1912.0,,Live,32.365100,-88.699050
1147,649,Jeff Davis School Road,Jefferson Davis,Meridian,Lauderdale,MS,South,Highway / Roadway,Roads,Uknown,,,Live,32.347456,-88.568872
1148,1229,Stonewall Jackson Campground,"Thomas Jonathan ""Stonewall"" Jackson",Holliday,Archer,TX,South,Park,Parks/Trails,Uknown,,,Live,33.786852,-98.678798
1149,1151,Stonewall Road,"Thomas Jonathan ""Stonewall"" Jackson",Holliday,Archer,TX,South,Highway / Roadway,Roads,Uknown,,,Live,33.786665,-98.679892
1150,730,Confederate Dam,No specific honoree,Dillon,Beaverhead,MT,Not Applicable,Other,Parks/Trails,Uknown,,,Live,44.896705,-113.266073
1151,3030,Jeff Davis Creek,Jefferson Davis,Dillon,Beaverhead,MT,Not Applicable,Other,Parks/Trails,Uknown,,,Live,44.900434,-113.268233
1152,779,Confederate Soldiers Monument,No specific honoree,Albemarle,Stanly,NC,South,Monument,Monument,United Daughters of the Confederacy,1925.0,,Live,35.349910,-80.201080
1153,828,Confederate Soldiers Monument,No specific honoree,Asheboro,Randolph,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1911.0,,Live,35.706183,-79.813083
1154,829,Monument to 60th Regiment North Carolina Volunteers,No specific honoree,Asheville,Buncombe,NC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1905.0,,Live,35.596260,-82.548770
1155,1815,Robert E. Lee Dixie Highway Monument,Robert E. Lee,Asheville,Buncombe,NC,South,Monument,Monument,United Daughters of the Confederacy,1926.0,,Live,35.595069,-82.551533
1156,3142,Lee Sreet,Robert E. Lee,Mount Pleasant,Titus,TX,South,Highway / Roadway,Roads,Uknown,,,Live,33.156063,-94.966237
1157,2159,Confederate Monument,No specific honoree,Mount Vernon,Franklin,TX,South,Monument,Courthouse Grounds,United Confederate Veterans,,,Live,33.189194,-95.220944
1158,1103,Ector County,Mathew Duncan Ector,Odessa,Ector,TX,South,County/Municipality,County/Municipality,Uknown,1891.0,,Live,31.847375,-102.368211
1159,3125,Reagan Academic Magnet School,John Henninger Reagan,Odessa,Ector,TX,South,School,Schools,Uknown,1956.0,,Live,31.870590,-102.348208
1160,1230,John H. Reagan Park,John Henninger Reagan,Palestine,Anderson,TX,South,Park,Parks/Trails,Sons of Confederate Veterans,,,Live,31.757968,-95.625838
1161,1176,John H. Reagan Statue,John Henninger Reagan,Palestine,Anderson,TX,South,Monument,Monument,United Daughters of the Confederacy,1911.0,,Live,31.758078,-95.626071
1162,1104,Gray County,Peter W. Gray,Pampa,Gray,TX,South,County/Municipality,County/Municipality,Uknown,1902.0,,Live,35.535538,-100.963077
1163,1211,Confederate Monument,No specific honoree,Paris,Lamar,TX,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1903.0,,Live,33.662265,-95.556995
1164,1105,Reeves County,George R. Reeves,Pecos,Reeves,TX,South,County/Municipality,County/Municipality,State of Texas,1884.0,,Live,31.424172,-103.494257
1165,1106,Ochiltree County,William Beck Ochiltree,Perryton,Ochiltree,TX,South,County/Municipality,County/Municipality,Uknown,1889.0,,Live,36.394837,-100.802148
1166,190,Southeast General Lee Terrace,Robert E. Lee,Stuart,Martin,FL,South,Highway / Roadway,Roads,Uknown,,,Live,27.151992,-80.173694
1167,179,Baker County,James McNair Baker,Macclenny,Baker,FL,South,County/Municipality,County/Municipality,Uknown,1861.0,,Live,30.354133,-82.273578
1168,185,Robert E. Lee Lane,Robert E. Lee,Macclenny,Baker,FL,South,Highway / Roadway,Roads,Uknown,,,Live,30.250360,-82.151864
1169,205,Confederate Monument,No specific honoree,Madison,Madison,FL,South,Monument,Monument,United Daughters of the Confederacy,,,Live,30.469833,-83.412483
1170,227,Judah P. Benjamin Confederate Memorial at Gamble Plantation Historic State Park,Judah P. Benjamin,Manatee,Manatee,FL,South,Park,Parks/Trails,United Daughters of the Confederacy; Florida Board of Parks and Historic Memorials,1925.0,,Live,27.524262,-82.525993
